1.527809,0.594533,1.115751,-0.354040,-0.446927,0.159432,0.750511,0.313304,-0.025990,-0.015977,14.521044,-18.877613
-0.489031,-0.981816,-0.966430,1.413969,0.687740,-0.029083,-1.573476,-1.345924,1.409065,0.328499,3.313936,-6.234388
1.344460,0.256744,0.163897,0.719394,0.448863,0.724979,0.116696,0.141659,0.452362,0.466289,10.850898,-20.306947
-0.305682,0.819726,1.413206,-0.796043,-1.223277,-1.254434,1.173054,0.942666,-1.281663,-1.256089,17.841883,-17.172088
-0.489031,-1.150710,-0.966430,0.845680,1.404372,0.159432,-0.869237,-1.231494,1.468859,0.741869,4.541347,-8.541584
-0.855729,-1.038114,-1.085412,1.540256,1.464091,-0.500372,-1.573476,-1.059850,1.349271,0.741869,4.244094,-7.991907
0.061016,-1.207009,-1.204393,0.403678,0.628021,-0.123341,-1.010085,-1.117065,1.169889,0.604079,4.855383,-9.117809
-0.397357,0.481937,0.461352,-0.922329,-1.521874,-1.348691,-0.305847,0.942666,-1.162075,-1.118299,27.033696,-12.268068
-0.030658,1.044918,0.461352,-0.859186,-0.805242,-1.160176,0.609663,1.457598,-0.922899,-1.049404,25.418196,-13.131398
-0.855729,-0.869219,-1.501848,1.477112,1.404372,-0.594630,-0.869237,-0.716562,0.631744,1.017450,5.260316,-9.876183
-1.039079,-1.038114,-1.799302,0.845680,0.926617,-0.217599,-1.010085,-1.345924,1.409065,0.604079,2.359760,-4.444589
2.169532,0.707129,0.996769,-0.417184,-0.208049,1.102010,1.313902,0.484948,0.033804,-0.153767,13.571028,-19.365745
-0.397357,1.101217,0.580333,-1.553761,-1.342716,-1.348691,0.257544,1.800887,-1.042487,-1.393879,26.024800,-12.802016
0.977762,-0.193641,-0.252539,0.529964,0.508582,0.536463,-0.164999,-0.830991,-0.145578,1.293030,9.878696,-18.521774
-0.397357,1.551602,0.520842,-1.427475,-1.342716,-1.254434,0.116696,1.228739,-1.341457,-1.393879,23.073831,-14.380666
0.427715,1.157515,1.175242,-1.111759,-1.342716,-1.442949,1.595597,1.057095,-0.982693,-0.980509,18.902019,-16.594216
1.711159,0.538235,0.639824,-1.048616,-0.566365,-0.688887,1.313902,0.771022,-0.564135,-0.842718,14.564301,-18.876454
0.061016,1.044918,0.639824,-1.111759,-1.044120,-2.385527,0.327968,1.858102,-1.042487,-1.324984,27.021544,-12.276815
-0.489031,-0.981816,-0.966430,0.466821,1.523811,0.159432,-1.925595,-1.288709,1.409065,-0.980509,3.158615,-5.951858
-0.305682,-1.150710,-0.609484,0.593108,0.448863,0.630721,-1.432628,-1.403138,1.349271,0.948555,6.265381,-11.706731
-0.489031,-1.207009,-0.966430,0.529964,0.209986,-1.348691,-1.714324,-1.231494,0.870920,0.397394,3.118732,-5.858685
1.069437,0.200446,-0.728466,0.466821,0.747460,2.138845,-0.869237,-0.144414,-0.085784,0.948555,10.117423,-18.991714
1.436135,-0.024747,-0.252539,0.214248,0.508582,1.761814,0.539240,-0.144414,0.392568,0.604079,9.893146,-18.560770
-0.397357,1.270111,0.520842,-1.616904,-1.462155,-1.160176,0.539240,1.972531,-1.102281,-1.256089,26.345712,-12.637164
0.152691,1.157515,1.829642,-1.238045,-1.342716,-0.688887,1.454750,0.484948,-1.281663,-1.393879,19.765251,-16.133028
1.161111,1.044918,1.115751,-0.606613,-0.864962,-0.594630,1.454750,-0.373273,-0.982693,-0.567138,17.096165,-17.563483
-2.322523,-1.375903,-0.906939,1.540256,1.523811,-0.029083,-0.869237,-1.231494,0.990508,0.741869,3.800497,-7.182298
2.261206,0.538235,0.223388,0.277392,0.508582,1.007752,0.680087,0.313304,0.930714,0.741869,10.802320,-20.246206
1.527809,0.538235,0.996769,-0.669756,-0.685804,-0.029083,1.454750,0.542163,-0.922899,-0.429348,14.853884,-18.728358
1.252786,0.481937,1.056260,-0.859186,-0.685804,-0.500372,1.525173,0.599377,-0.863105,-0.773823,16.807910,-17.708866
-0.580706,-1.150710,-0.906939,1.224540,0.807179,0.724979,-1.221357,-0.773776,1.409065,0.948555,7.123496,-13.284748
1.619484,0.369340,0.758806,-0.101468,-0.028891,1.007752,1.102630,-0.373273,-0.025990,-0.291557,12.272853,-20.049416
-1.772475,-1.544798,-0.966430,0.593108,0.807179,-0.123341,-1.855171,-1.231494,0.870920,0.397394,1.817813,-3.441111
0.336040,0.481937,0.520842,0.151105,0.389144,1.573298,1.102630,0.484948,0.571950,0.328499,10.564219,-19.977068
-0.580706,1.270111,0.401861,-1.427475,-1.521874,-1.725722,0.327968,2.029746,-0.982693,-1.118299,25.436759,-13.121394
1.436135,0.256744,1.115751,-0.038324,-0.685804,-0.029083,1.313902,0.427733,-0.444547,-0.153767,14.200998,-19.041403
-2.505872,-1.488499,-1.263884,0.529964,0.508582,-0.029083,-1.784747,-1.288709,1.409065,0.672974,1.133667,-2.180601
0.886087,-0.249940,-0.193048,0.719394,0.448863,0.536463,-0.587542,-0.602132,0.033804,0.879659,9.446317,-17.716040
-0.855729,-1.263307,-1.501848,1.035110,0.568302,-1.065918,-1.010085,-0.945421,1.110095,0.741869,2.372998,-4.461935
0.702738,0.031551,-0.312030,1.287683,0.269705,0.253690,-0.587542,-0.773776,0.272980,1.568611,8.936850,-16.721424
1.069437,0.707129,1.115751,-0.985472,-0.626084,0.065175,2.018140,0.942666,-0.803311,-0.636033,16.680999,-17.776228
-0.030658,1.326409,1.115751,-1.174902,-0.984400,-0.594630,0.539240,0.828236,-1.162075,-1.118299,22.148920,-14.860392
0.061016,1.382708,1.234733,-1.616904,-0.984400,-0.783145,1.173054,1.057095,-1.341457,-0.980509,22.533982,-14.658673
-0.305682,1.833093,0.877788,-1.680048,-0.984400,-1.254434,0.468816,1.285954,-1.162075,-0.842718,23.076188,-14.369649
-0.305682,1.270111,1.353715,-0.859186,-1.223277,-0.594630,0.820935,0.656592,-1.281663,-1.600565,20.106895,-15.957886
-0.672380,-0.981816,-1.323375,1.035110,1.404372,-0.217599,-0.939661,-1.174280,1.588447,0.672974,3.021379,-5.704267
-0.580706,1.270111,0.937279,-1.048616,-1.044120,-0.688887,0.257544,1.858102,-0.922899,-0.980509,24.918029,-13.396412
-0.764055,-0.925518,-0.847448,0.971967,1.046056,-0.029083,-1.150933,-0.773776,1.050302,0.672974,4.820466,-9.044966
-0.305682,-1.432201,-1.263884,0.656251,0.866898,0.724979,-1.150933,-1.117065,0.990508,0.741869,2.209035,-4.131926
-0.855729,-1.263307,-0.966430,0.656251,0.209986,-0.029083,-1.432628,-1.403138,1.767829,0.397394,3.100043,-5.846854
-0.764055,1.157515,1.532187,-1.680048,-1.282997,-0.877403,0.539240,0.427733,-0.982693,-0.704928,18.418893,-16.844289
0.886087,0.425639,0.580333,0.024819,-0.864962,0.253690,1.384326,0.542163,-0.384753,-0.084872,13.918572,-19.154227
